0.238497413369319,0.280696879753858,0.320681032133894,0.353579374318105,0.372822976682693,0.370731367333183,0.340322207969677,0.277124010933641,0.182989767190664,0.0676378297044309,-0.0516304833755844,-0.154047474027482,-0.22283875113668,-0.251235954292412,-0.244477632094913,-0.214384914768611,-0.174047528079216,-0.133203893143871,-0.0972988686777061
0.213705756106352,0.263199947270864,0.313526149954163,0.359348636480318,0.392627853105573,0.402876714595662,0.379345466373188,0.313927310712299,0.207296915758983,0.0722965871804284,-0.0663871155795158,-0.179818002116244,-0.247299527700367,-0.264572444286791,-0.243365128446186,-0.201266242013439,-0.153978223145775,-0.110957595427375,-0.0761210714246884
0.176886837549394,0.231957779219346,0.292049960762081,0.351970479108665,0.402581710741195,0.43021460435835,0.418851013265222,0.354430030731446,0.234825351399238,0.0769674916108082,-0.0835264519494074,-0.206547041137156,-0.268045919374541,-0.269680906687921,-0.23240139235831,-0.1797537105565,-0.128521492472385,-0.0863331718684071,-0.0547921549486142
0.127981479927924,0.185084960118555,0.252166375425322,0.325216308816846,0.395058498391042,0.445161351841989,0.452839325180219,0.394898155724086,0.263619467368777,0.0809759874464246,-0.101940398176399,-0.230895299754026,-0.280649028518278,-0.263242997982947,-0.210722064829401,-0.151174002654724,-0.100063011826665,-0.0617599261333568,-0.0352536881585649
0.0699271593921486,0.123522912539884,0.191805404259724,0.2732560669547,0.360553185918367,0.435964507884906,0.46976063199213,0.426169606538659,0.287933091752374,0.0825939255824378,-0.119100616260046,-0.247598232698447,-0.280274523354897,-0.243428994565306,-0.179746641746351,-0.118708466380209,-0.0719351658556093,-0.0398617873072623,-0.0192528263568828
0.010804938361899,0.0543276290891784,0.115293427899824,0.195623222229713,0.292097924363897,0.38905915753338,0.451773575971615,0.430289298154754,0.29463548689563,0.0776171483828959,-0.131162867074777,-0.250604205443014,-0.263900623365021,-0.211640518200492,-0.143600701003882,-0.0868150521793307,-0.0475454124577978,-0.0227399317954889,-0.00788034202070619
-0.0359743920518344,-0.00742875890147173,0.0377814383936881,0.104657532327544,0.195218517910508,0.299545236576177,0.382914923801333,0.384583609593385,0.264129686101179,0.0592593428819293,-0.134077008984984,-0.235040440284121,-0.231320301939399,-0.17163500706642,-0.107062677359989,-0.0591564060982454,-0.0289302121991436,-0.0111931784076396,-0.00123495695382951
-0.0552449280829317,-0.0416890321041418,-0.0158691676652687,0.0281815495530447,0.0960814241890573,0.184981818991187,0.26694605066722,0.281474003847663,0.188054905226955,0.027878005775686,-0.120203639016456,-0.193641898650934,-0.180038881831152,-0.124669658049413,-0.0721042196484327,-0.0367314804484347,-0.0160656826467985,-0.00465449750926363,0.00140910444929505
-0.0399926411139305,-0.0360866949751117,-0.0260505638544398,-0.00587839118804201,0.029293679096733,0.0805422037537659,0.13260095444853,0.145127613079156,0.091777874060496,0.00412892151955515,-0.0751711829664515,-0.114227678166745,-0.102318504234652,-0.0674370365254838,-0.0369326139024852,-0.0177577823812667,-0.00714040225220763,-0.00151583896137384,0.00136117205895244
4.22184611061243e-06,4.30278358967322e-06,4.80073939839363e-06,5.283835989354e-06,5.52524150076355e-06,5.45688051896395e-06,5.35692810819539e-06,5.5507889675633e-06,5.79166785675521e-06,5.93726800728492e-06,5.6705365542473e-06,5.44617492413719e-06,5.36936165738252e-06,5.54388233856014e-06,5.75639911739866e-06,5.8555654475298e-06,5.86895298903511e-06,5.89667495234538e-06,6.14550815265891e-06
0.0400011942519602,0.0360956554859004,0.026060135498976,0.00588854379261106,-0.0292831039145462,-0.0805314114175722,-0.132590017391205,-0.145116446975752,-0.0917665299973116,-0.00411751662121757,0.075182388558078,0.114238707917469,0.102329485253993,0.0674481720905574,0.0369439859158009,0.0177693770595383,0.00715220558821333,0.00152787834360347,-0.00134876782795769
0.0552534477997852,0.0416981861956459,0.0158785317153419,-0.0281720055796257,-0.0960715341998423,-0.184971374807703,-0.266935125209538,-0.281462991039824,-0.188043979009721,-0.0278671955763033,0.120214649051482,0.193653071103632,0.180050153475588,0.124680901218791,0.0721155086993571,0.0367430130054559,0.0160776020870931,0.0046668289148732,-0.00139654868052484
0.035982672594524,0.00743774978290942,-0.0377724280462719,-0.104648528692819,-0.195209212613566,-0.29953524170941,-0.382904300762977,-0.384572928829866,-0.264119150258771,-0.0592489297237561,0.134087875645586,0.235051695535877,0.23133177517732,0.171646388894234,0.107074021624852,0.0591680002960942,0.0289422672891718,0.0112057158882004,0.00124764550654325
-0.0107972127068851,-0.0543194705643958,-0.115284906182792,-0.195614362783695,-0.292088730664771,-0.389049626420542,-0.451763729964188,-0.430279186957154,-0.294625129335951,-0.0776065470789787,0.13117374310677,0.250615331395325,0.263911960677822,0.211652026998276,0.14361238777049,0.0868269559679465,0.0475575719252778,0.0227523698515081,0.00789305118865579
-0.0699199920958017,-0.123515571896253,-0.191797350531801,-0.273247326078581,-0.360544064587015,-0.435955373471685,-0.469751472235598,-0.426159980890903,-0.287922850237562,-0.0825830951721271,0.119111516266479,0.247609211272523,0.280285690382429,0.243440613655521,0.179758676935761,0.118720692523514,0.0719474386464965,0.0398741310002405,0.0192655700722214
-0.127974644611217,-0.185077918644547,-0.252158668674428,-0.325207956134824,-0.395049753702038,-0.445152517364921,-0.452830382965387,-0.394888727311326,-0.26360941750902,-0.0809653300572686,0.101951219590484,0.230906287390514,0.280660270162531,0.263254714334094,0.210734208613361,0.151186358819446,0.100075441757534,0.0617724458327097,0.0352665855830112
-0.176880152623215,-0.231950640112141,-0.292042499649098,-0.351962701292084,-0.402573556509398,-0.430205995434231,-0.418841946988071,-0.354420590833839,-0.234815555372182,-0.0769573223499171,0.0835371089234284,0.206558161164963,0.268057433226889,0.269692700999559,0.23241343250745,0.179766023923196,0.128534105117905,0.0863460823532424,0.0548052972211447
-0.213699199634177,-0.263192690232366,-0.313518901083456,-0.359341387137223,-0.392620240678223,-0.402868294510651,-0.379336251955631,-0.313917836643697,-0.207287354270811,-0.0722868986699555,0.0663976026339331,0.179829243121096,0.247311298037216,0.264584286892541,0.243377024822751,0.201278478204443,0.153991001147499,0.110970895857477,0.076134456985945
-0.238491265305103,-0.28069018406303,-0.320674084968895,-0.353572170631001,-0.37281536250242,-0.370723152869747,-0.340313392651643,-0.277114811634868,-0.18298025079612,-0.0676279767739808,0.0516409574401435,0.154058546203459,0.222850313745435,0.251247791755661,0.244489713881915,0.214397343095924,0.174060373100091,0.133217134288894,0.0973123091070234
